年月,customer_id,count_0,count_1,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period,exit_date,period
201810,AS374280,5,5.0,XXXX,C02,F,2016-05-01,,CA1,0.0,デイタイム,7500.0,通常,5.666666666666668,6.0,8.0,3.0,1.0,2019-04-30,35.0,,0
201805,AS100947,5,,XXX,C03,M,2018-05-12,,CA2,0.0,ナイト,6000.0,入会費半額,6.909090909090909,8.0,9.0,3.0,1.0,2019-04-30,11.0,,0
201807,HD738121,7,6.0,XXXX,C01,F,2018-06-09,,CA2,0.0,オールタイム,10500.0,入会費半額,7.4,7.0,11.0,5.0,1.0,2019-04-30,10.0,,0
201902,OA398636,5,4.0,XXXXX,C03,M,2017-01-01,,CA1,0.0,ナイト,6000.0,通常,5.333333333333333,5.0,9.0,2.0,1.0,2019-04-30,27.0,,0
201808,PL731429,7,8.0,XXXXX,C03,M,2017-12-01,,CA3,0.0,ナイト,6000.0,入会費無料,6.5,6.5,9.0,3.0,1.0,2019-04-30,16.0,,0
201811,PL861287,1,3.0,XX,C01,M,2016-06-01,,CA1,0.0,オールタイム,10500.0,通常,4.5,4.5,7.0,1.0,1.0,2019-04-30,34.0,,0
201902,AS330327,9,,XX,C01,M,2019-02-11,,CA1,0.0,オールタイム,10500.0,通常,9.5,9.5,10.0,9.0,0.0,2019-04-30,2.0,,0
201811,OA061841,4,5.0,XXXX,C01,M,2016-12-01,,CA1,0.0,オールタイム,10500.0,通常,5.083333333333333,5.0,10.0,2.0,1.0,2019-04-30,28.0,,0
201809,GD439332,6,4.0,XXXXX,C01,M,2017-03-01,,CA1,0.0,オールタイム,10500.0,通常,5.666666666666668,5.5,9.0,4.0,1.0,2019-04-30,25.0,,0
201812,GD635509,5,3.0,XXXXXX,C01,M,2015-12-01,,CA1,0.0,オールタイム,10500.0,通常,4.916666666666667,5.0,8.0,3.0,1.0,2019-04-30,40.0,,0
201807,AS506797,3,6.0,XXX,C02,F,2017-04-01,,CA1,0.0,デイタイム,7500.0,通常,5.583333333333332,6.0,8.0,3.0,1.0,2019-04-30,24.0,,0
201806,HD742096,6,9.0,XXXXX,C01,M,2017-02-01,,CA1,0.0,オールタイム,10500.0,通常,5.583333333333332,5.5,9.0,3.0,1.0,2019-04-30,26.0,,0
201812,AS311628,4,4.0,XXXX,C01,M,2016-12-01,,CA1,0.0,オールタイム,10500.0,通常,4.666666666666667,5.0,6.0,3.0,1.0,2019-04-30,28.0,,0
201805,HI567520,7,7.0,XXXXXX,C01,M,2018-01-01,,CA1,0.0,オールタイム,10500.0,通常,6.75,7.0,9.0,5.0,1.0,2019-04-30,15.0,,0
201811,HI702171,3,6.0,XXXXXX,C03,F,2015-12-01,,CA1,0.0,ナイト,6000.0,通常,5.583333333333332,6.0,7.0,3.0,1.0,2019-04-30,40.0,,0
201902,TS413023,5,6.0,XX,C01,M,2015-11-01,,CA1,0.0,オールタイム,10500.0,通常,5.0,5.0,7.0,2.0,1.0,2019-04-30,41.0,,0
201902,PL400479,5,3.0,XXXX,C03,F,2015-06-01,,CA1,0.0,ナイト,6000.0,通常,4.166666666666667,4.0,6.0,2.0,1.0,2019-04-30,46.0,,0
201902,AS118198,7,10.0,XX,C03,M,2018-12-09,,CA3,0.0,ナイト,6000.0,入会費無料,8.75,8.5,11.0,7.0,1.0,2019-04-30,4.0,,0
201808,OA067269,7,5.0,XXXXX,C01,M,2018-03-01,,CA1,0.0,オールタイム,10500.0,通常,7.166666666666668,7.5,10.0,5.0,1.0,2019-04-30,13.0,,0
201805,GD216317,5,5.0,XXXX,C01,M,2017-02-01,,CA1,0.0,オールタイム,10500.0,通常,6.083333333333332,6.5,8.0,2.0,1.0,2019-04-30,26.0,,0
201901,HD061076,9,11.0,XXX,C01,M,2018-12-12,,CA3,0.0,オールタイム,10500.0,入会費無料,9.0,8.5,11.0,8.0,1.0,2019-04-30,4.0,,0
201811,PL678909,7,6.0,XXXX,C01,F,2018-07-09,,CA1,0.0,オールタイム,10500.0,通常,7.666666666666668,8.0,10.0,6.0,1.0,2019-04-30,9.0,,0
201808,PL057547,3,6.0,XXXX,C03,M,2017-06-01,,CA1,0.0,ナイト,6000.0,通常,5.833333333333332,6.0,9.0,3.0,1.0,2019-04-30,22.0,,0
201811,IK626501,9,6.0,XXXXX,C01,M,2018-06-10,,CA2,0.0,オールタイム,10500.0,入会費半額,7.9,8.0,10.0,5.0,1.0,2019-04-30,10.0,,0
201805,HD852520,11,8.0,XXXX,C02,F,2017-08-01,,CA2,0.0,デイタイム,7500.0,入会費半額,6.5,7.0,11.0,3.0,1.0,2019-04-30,20.0,,0
201812,TS146087,7,5.0,XXXXX,C01,M,2017-03-01,,CA1,0.0,オールタイム,10500.0,通常,5.083333333333333,5.0,7.0,2.0,1.0,2019-04-30,25.0,,0
201810,TS357089,4,6.0,XXXXX,C01,M,2015-08-01,,CA1,0.0,オールタイム,10500.0,通常,4.416666666666667,4.5,6.0,2.0,1.0,2019-04-30,44.0,,0
201807,TS283431,1,5.0,XXXXX,C02,F,2016-03-01,,CA1,0.0,デイタイム,7500.0,通常,4.583333333333333,5.0,7.0,1.0,1.0,2019-04-30,37.0,,0
201809,HI614861,5,7.0,XX,C01,M,2017-01-01,,CA1,0.0,オールタイム,10500.0,通常,5.083333333333333,5.0,7.0,3.0,1.0,2019-04-30,27.0,,0
201901,HD219882,6,7.0,XXXXX,C01,M,2018-07-08,,CA1,0.0,オールタイム,10500.0,通常,7.111111111111112,7.0,9.0,5.0,1.0,2019-04-30,9.0,,0
201810,IK306874,4,2.0,XXXX,C01,F,2016-08-01,,CA1,0.0,オールタイム,10500.0,通常,4.0,4.0,6.0,1.0,1.0,2019-04-30,32.0,,0
201809,AS197200,6,8.0,XXXX,C03,M,2018-04-15,,CA3,0.0,ナイト,6000.0,入会費無料,8.25,8.0,12.0,6.0,1.0,2019-04-30,12.0,,0
201809,HI650765,5,4.0,XXXX,C01,M,2015-11-01,,CA1,0.0,オールタイム,10500.0,通常,4.666666666666667,4.5,7.0,3.0,1.0,2019-04-30,41.0,,0
201807,GD665518,7,5.0,XXXX,C03,F,2017-04-01,,CA1,0.0,ナイト,6000.0,通常,5.0,5.0,8.0,2.0,1.0,2019-04-30,24.0,,0
201809,AS108507,6,5.0,XX,C03,M,2016-12-01,,CA1,0.0,ナイト,6000.0,通常,6.333333333333332,6.0,9.0,4.0,1.0,2019-04-30,28.0,,0
201811,GD266112,6,2.0,XXX,C03,M,2015-08-01,,CA1,0.0,ナイト,6000.0,通常,3.75,4.0,6.0,2.0,1.0,2019-04-30,44.0,,0
201809,OA116423,8,5.0,XXXX,C01,M,2016-11-01,,CA1,0.0,オールタイム,10500.0,通常,5.75,6.0,10.0,3.0,1.0,2019-04-30,29.0,,0
201902,HD901734,6,5.0,XX,C01,M,2017-12-01,,CA3,0.0,オールタイム,10500.0,入会費無料,5.916666666666668,6.0,9.0,3.0,1.0,2019-04-30,16.0,,0
201811,OA388131,7,5.0,XXXX,C02,F,2016-01-01,,CA1,0.0,デイタイム,7500.0,通常,3.75,3.5,7.0,1.0,1.0,2019-04-30,39.0,,0
201808,TS121904,6,5.0,XX,C01,M,2016-10-01,,CA1,0.0,オールタイム,10500.0,通常,6.083333333333332,6.0,9.0,4.0,1.0,2019-04-30,30.0,,0
201902,OA379819,4,4.0,XX,C01,F,2016-12-01,,CA1,0.0,オールタイム,10500.0,通常,5.083333333333333,4.0,9.0,2.0,1.0,2019-04-30,28.0,,0
201903,HI456699,5,10.0,XXXX,C01,M,2018-02-01,,CA1,0.0,オールタイム,10500.0,通常,7.75,8.0,10.0,5.0,1.0,2019-04-30,14.0,,0
201809,HD799859,6,4.0,XXX,C01,M,2017-02-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,5.0,7.0,2.0,1.0,2019-04-30,26.0,,0
201809,GD100850,5,5.0,XXXX,C01,M,2017-02-01,,CA1,0.0,オールタイム,10500.0,通常,5.166666666666667,5.0,7.0,4.0,1.0,2019-04-30,26.0,,0
201812,TS299738,9,8.0,XXXXXX,C03,M,2018-10-08,,CA1,0.0,ナイト,6000.0,通常,7.5,8.0,9.0,5.0,1.0,2019-04-30,6.0,,0
201805,HI146430,2,5.0,XXXXX,C01,M,2015-06-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,5.0,8.0,1.0,1.0,2019-04-30,46.0,,0
201810,AS758226,7,8.0,XXXXX,C03,M,2017-08-01,,CA2,0.0,ナイト,6000.0,入会費半額,6.416666666666668,6.0,11.0,4.0,1.0,2019-04-30,20.0,,0
201809,OA322328,4,6.0,XXXX,C03,M,2016-07-01,,CA2,0.0,ナイト,6000.0,入会費半額,4.75,5.0,7.0,3.0,1.0,2019-04-30,33.0,,0
201903,IK871961,7,6.0,XXXX,C01,F,2017-04-01,,CA1,0.0,オールタイム,10500.0,通常,6.25,6.0,8.0,4.0,1.0,2019-04-30,24.0,,0
201902,GD908843,5,4.0,XXXXX,C03,M,2016-08-01,,CA1,0.0,ナイト,6000.0,通常,5.083333333333333,5.5,7.0,2.0,1.0,2019-04-30,32.0,,0
201902,IK030432,8,10.0,XXXX,C01,F,2018-12-12,,CA3,0.0,オールタイム,10500.0,入会費無料,9.0,9.0,10.0,8.0,1.0,2019-04-30,4.0,,0
201809,GD172092,5,6.0,XXX,C02,F,2017-11-01,,CA1,0.0,デイタイム,7500.0,通常,6.25,6.5,9.0,1.0,1.0,2019-04-30,17.0,,0
201902,AS582607,8,4.0,XXXXXX,C01,M,2016-12-01,,CA1,0.0,オールタイム,10500.0,通常,5.166666666666667,5.0,8.0,2.0,1.0,2019-04-30,28.0,,0
201808,IK560941,4,3.0,XXXX,C02,F,2015-07-01,,CA1,0.0,デイタイム,7500.0,通常,4.666666666666667,5.0,6.0,3.0,1.0,2019-04-30,45.0,,0
201810,AS123220,3,6.0,XXXXXX,C01,F,2017-03-01,,CA1,0.0,オールタイム,10500.0,通常,5.333333333333333,6.0,7.0,3.0,1.0,2019-04-30,25.0,,0
201903,PL983142,7,11.0,XXXX,C02,F,2019-01-07,,CA1,0.0,デイタイム,7500.0,通常,8.333333333333334,7.0,11.0,7.0,1.0,2019-04-30,3.0,,0
201809,PL730756,4,7.0,XXXX,C03,M,2016-09-01,,CA1,0.0,ナイト,6000.0,通常,5.333333333333333,5.0,9.0,3.0,1.0,2019-04-30,31.0,,0
201902,TS038130,4,3.0,XXXXX,C03,M,2015-06-01,,CA1,0.0,ナイト,6000.0,通常,4.75,5.0,7.0,2.0,1.0,2019-04-30,46.0,,0
201903,HI140002,6,,XXXX,C01,M,2019-03-09,,CA1,0.0,オールタイム,10500.0,通常,6.0,6.0,6.0,6.0,0.0,2019-04-30,1.0,,0
201805,HI173027,2,6.0,XXXX,C02,F,2016-04-01,,CA1,0.0,デイタイム,7500.0,通常,4.416666666666667,4.0,8.0,2.0,1.0,2019-04-30,36.0,,0
201809,OA096118,3,2.0,XXXXX,C01,F,2015-12-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,4.5,8.0,2.0,1.0,2019-04-30,40.0,,0
201903,HD418663,8,9.0,XXXXX,C01,M,2018-11-07,,CA1,0.0,オールタイム,10500.0,通常,8.2,8.0,9.0,7.0,1.0,2019-04-30,5.0,,0
201811,TS413667,6,4.0,XXXX,C01,M,2016-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,4.583333333333333,4.5,6.0,3.0,1.0,2019-04-30,33.0,,0
201903,HD903528,5,3.0,XXXX,C02,F,2018-01-01,,CA1,0.0,デイタイム,7500.0,通常,6.666666666666668,6.5,12.0,3.0,1.0,2019-04-30,15.0,,0
201810,AS642796,3,3.0,XXXXXX,C01,M,2016-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,4.0,3.5,6.0,2.0,1.0,2019-04-30,33.0,,0
201903,OA725438,9,,XXXX,C03,M,2019-03-05,,CA1,0.0,ナイト,6000.0,通常,9.0,9.0,9.0,9.0,0.0,2019-04-30,1.0,,0
201810,HD286424,6,9.0,XX,C02,M,2018-08-11,,CA1,0.0,デイタイム,7500.0,通常,8.0,8.0,10.0,6.0,1.0,2019-04-30,8.0,,0
201808,IK102369,5,4.0,XXXX,C01,M,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,5.0,6.0,3.0,1.0,2019-04-30,47.0,,0
201810,HD156305,7,6.0,XXXX,C02,F,2017-11-01,,CA1,0.0,デイタイム,7500.0,通常,7.333333333333332,7.0,10.0,6.0,1.0,2019-04-30,17.0,,0
201809,PL471336,6,8.0,XXXX,C01,F,2016-05-01,,CA1,0.0,オールタイム,10500.0,通常,5.0,5.0,8.0,2.0,1.0,2019-04-30,35.0,,0
201902,GD886441,10,,XXXXX,C01,M,2019-02-08,,CA1,0.0,オールタイム,10500.0,通常,6.0,6.0,10.0,2.0,0.0,2019-04-30,2.0,,0
201902,HD084175,4,6.0,XXXXX,C03,M,2017-01-01,,CA1,0.0,ナイト,6000.0,通常,5.333333333333333,5.0,10.0,2.0,1.0,2019-04-30,27.0,,0
201808,PL549629,4,10.0,XXXXX,C02,M,2017-07-01,,CA2,0.0,デイタイム,7500.0,入会費半額,6.25,5.0,10.0,4.0,1.0,2019-04-30,21.0,,0
201810,AS211927,7,4.0,XXXXX,C02,M,2016-03-01,,CA1,0.0,デイタイム,7500.0,通常,4.75,4.0,8.0,3.0,1.0,2019-04-30,37.0,,0
201901,PL740932,6,,XXXXX,C01,F,2019-01-13,,CA1,0.0,オールタイム,10500.0,通常,6.666666666666668,7.0,7.0,6.0,1.0,2019-04-30,3.0,,0
201901,HI548769,9,7.0,XXXXX,C01,M,2018-09-06,,CA1,0.0,オールタイム,10500.0,通常,8.428571428571429,8.0,10.0,7.0,1.0,2019-04-30,7.0,,0
201901,AS950313,5,6.0,XXX,C02,F,2016-02-01,,CA1,0.0,デイタイム,7500.0,通常,3.9166666666666665,4.0,6.0,2.0,1.0,2019-04-30,38.0,,0
201902,HD068817,5,3.0,XXXX,C03,F,2016-07-01,,CA2,0.0,ナイト,6000.0,入会費半額,5.0,5.0,8.0,2.0,1.0,2019-04-30,33.0,,0
201812,OA426023,12,,XXXX,C02,F,2018-12-14,,CA3,0.0,デイタイム,7500.0,入会費無料,9.5,9.0,12.0,8.0,1.0,2019-04-30,4.0,,0
201902,GD825223,4,5.0,XXXXX,C01,F,2017-06-01,,CA1,0.0,オールタイム,10500.0,通常,5.666666666666668,6.0,8.0,2.0,1.0,2019-04-30,22.0,,0
201902,TS420499,4,5.0,XXXX,C02,F,2016-04-01,,CA1,0.0,デイタイム,7500.0,通常,4.25,4.0,6.0,2.0,1.0,2019-04-30,36.0,,0
201812,OA396265,4,4.0,XXXX,C01,F,2016-09-01,,CA1,0.0,オールタイム,10500.0,通常,5.416666666666668,5.0,9.0,2.0,1.0,2019-04-30,31.0,,0
201807,HD349501,8,1.0,XX,C01,F,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.833333333333333,5.0,8.0,1.0,1.0,2019-04-30,47.0,,0
201812,TS208637,9,5.0,XXXXX,C01,F,2018-07-01,,CA1,0.0,オールタイム,10500.0,通常,8.0,8.0,9.0,5.0,1.0,2019-04-30,9.0,,0
201902,HI889198,6,5.0,XXXX,C02,F,2017-10-01,,CA1,0.0,デイタイム,7500.0,通常,6.333333333333332,6.0,9.0,3.0,1.0,2019-04-30,18.0,,0
201805,IK736758,8,3.0,XXXXX,C01,M,2017-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.916666666666667,4.5,8.0,3.0,1.0,2019-04-30,23.0,,0
201809,HI699568,7,6.0,XXXXX,C01,M,2016-04-01,,CA1,0.0,オールタイム,10500.0,通常,4.666666666666667,4.5,7.0,3.0,1.0,2019-04-30,36.0,,0
201811,IK155697,5,3.0,XXXX,C01,F,2015-08-01,,CA1,0.0,オールタイム,10500.0,通常,4.25,5.0,6.0,1.0,1.0,2019-04-30,44.0,,0
201806,HI859298,4,4.0,XXXXX,C03,M,2015-07-01,,CA1,0.0,ナイト,6000.0,通常,3.8333333333333335,4.0,5.0,1.0,1.0,2019-04-30,45.0,,0
201812,PL424051,10,8.0,XXXXX,C01,F,2018-11-15,,CA1,0.0,オールタイム,10500.0,通常,7.6,8.0,10.0,5.0,1.0,2019-04-30,5.0,,0
201808,PL302535,6,7.0,XXXXX,C01,M,2018-04-06,,CA3,0.0,オールタイム,10500.0,入会費無料,7.916666666666668,8.0,12.0,6.0,1.0,2019-04-30,12.0,,0
201807,PL148706,6,9.0,XXXXX,C01,M,2018-05-10,,CA2,0.0,オールタイム,10500.0,入会費半額,7.272727272727272,8.0,10.0,4.0,1.0,2019-04-30,11.0,,0
201805,HI765956,5,6.0,XXXXX,C01,M,2017-08-01,,CA2,0.0,オールタイム,10500.0,入会費半額,6.333333333333332,6.0,9.0,5.0,1.0,2019-04-30,20.0,,0
201811,HI580283,7,3.0,XXXXX,C02,F,2016-01-01,,CA1,0.0,デイタイム,7500.0,通常,4.75,4.5,8.0,1.0,1.0,2019-04-30,39.0,,0
201903,OA794712,6,8.0,XXXXX,C03,F,2018-05-03,,CA2,0.0,ナイト,6000.0,入会費半額,7.909090909090909,7.0,11.0,6.0,1.0,2019-04-30,11.0,,0
201812,HI871259,3,7.0,XXX,C02,F,2015-12-01,,CA1,0.0,デイタイム,7500.0,通常,3.9166666666666665,3.5,7.0,2.0,1.0,2019-04-30,40.0,,0
201903,PL374717,5,5.0,XXX,C01,M,2017-10-01,,CA1,0.0,オールタイム,10500.0,通常,6.25,6.0,10.0,3.0,1.0,2019-04-30,18.0,,0
201902,AS879331,7,7.0,XXXX,C02,F,2017-12-01,,CA3,0.0,デイタイム,7500.0,入会費無料,5.833333333333332,6.0,7.0,3.0,1.0,2019-04-30,16.0,,0
201902,TS672566,6,6.0,XXXX,C01,M,2018-03-01,,CA1,0.0,オールタイム,10500.0,通常,7.083333333333332,7.0,9.0,5.0,1.0,2019-04-30,13.0,,0
201808,GD975752,7,7.0,XXXX,C02,F,2016-08-01,,CA1,0.0,デイタイム,7500.0,通常,5.25,5.0,7.0,2.0,1.0,2019-04-30,32.0,,0
201807,HD052466,8,9.0,XX,C01,M,2017-12-01,,CA3,0.0,オールタイム,10500.0,入会費無料,6.833333333333332,6.5,9.0,5.0,1.0,2019-04-30,16.0,,0
201806,IK986011,4,6.0,XXXX,C02,F,2015-09-01,,CA1,0.0,デイタイム,7500.0,通常,4.833333333333333,5.0,6.0,1.0,1.0,2019-04-30,43.0,,0
201811,OA794542,6,5.0,XXX,C02,M,2016-10-01,,CA1,0.0,デイタイム,7500.0,通常,5.083333333333333,5.0,7.0,4.0,1.0,2019-04-30,30.0,,0
201811,HD402002,10,6.0,XXXX,C01,F,2018-04-13,,CA3,0.0,オールタイム,10500.0,入会費無料,8.166666666666666,7.5,12.0,6.0,1.0,2019-04-30,12.0,,0
201812,AS614421,4,7.0,XXXXX,C01,M,2015-06-01,,CA1,0.0,オールタイム,10500.0,通常,5.083333333333333,5.5,7.0,3.0,1.0,2019-04-30,46.0,,0
201810,IK596141,7,6.0,XXXX,C02,F,2017-06-01,,CA1,0.0,デイタイム,7500.0,通常,5.333333333333333,5.5,7.0,2.0,1.0,2019-04-30,22.0,,0
201903,PL650353,5,3.0,XXXX,C01,M,2016-11-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,5.0,8.0,3.0,1.0,2019-04-30,29.0,,0
201809,OA967616,5,2.0,XXXXX,C02,F,2016-05-01,,CA1,0.0,デイタイム,7500.0,通常,4.666666666666667,5.0,6.0,2.0,1.0,2019-04-30,35.0,,0
201808,TS369884,6,9.0,XXXX,C03,M,2018-07-05,,CA1,0.0,ナイト,6000.0,通常,8.11111111111111,8.0,10.0,6.0,1.0,2019-04-30,9.0,,0
201812,AS299544,3,4.0,XXXX,C01,M,2015-06-01,,CA1,0.0,オールタイム,10500.0,通常,4.083333333333333,4.0,6.0,2.0,1.0,2019-04-30,46.0,,0
201807,OA023562,8,9.0,XXXXX,C03,F,2018-06-12,,CA2,0.0,ナイト,6000.0,入会費半額,7.9,8.0,10.0,6.0,1.0,2019-04-30,10.0,,0
201807,TS660622,4,4.0,XXXXXX,C03,M,2015-12-01,,CA1,0.0,ナイト,6000.0,通常,4.5,4.5,8.0,1.0,1.0,2019-04-30,40.0,,0
201901,GD651678,7,13.0,XXXX,C01,F,2018-12-12,,CA3,0.0,オールタイム,10500.0,入会費無料,9.25,8.5,13.0,7.0,1.0,2019-04-30,4.0,,0
201902,TS396028,6,7.0,XXXXX,C02,M,2016-12-01,,CA1,0.0,デイタイム,7500.0,通常,5.416666666666668,5.5,8.0,2.0,1.0,2019-04-30,28.0,,0
201808,AS918302,6,8.0,XXXX,C01,F,2017-08-01,,CA2,0.0,オールタイム,10500.0,入会費半額,5.916666666666668,6.0,8.0,4.0,1.0,2019-04-30,20.0,,0
201902,OA131146,9,5.0,XXX,C01,F,2018-06-03,,CA2,0.0,オールタイム,10500.0,入会費半額,8.4,8.5,12.0,5.0,1.0,2019-04-30,10.0,,0
201901,OA962394,10,7.0,XXXXX,C03,F,2018-12-13,,CA3,0.0,ナイト,6000.0,入会費無料,8.0,8.0,10.0,6.0,1.0,2019-04-30,4.0,,0
201805,GD804357,5,4.0,XXXXX,C02,F,2016-06-01,,CA1,0.0,デイタイム,7500.0,通常,4.583333333333333,4.0,7.0,3.0,1.0,2019-04-30,34.0,,0
201805,OA758157,4,5.0,XXXX,C01,M,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.0,4.0,6.0,2.0,1.0,2019-04-30,47.0,,0
201902,PL959979,8,9.0,XXXX,C02,F,2018-05-08,,CA2,0.0,デイタイム,7500.0,入会費半額,7.909090909090909,8.0,11.0,4.0,1.0,2019-04-30,11.0,,0
201903,IK283032,9,6.0,XXXX,C01,M,2019-01-01,,CA1,0.0,オールタイム,10500.0,通常,7.666666666666668,8.0,9.0,6.0,1.0,2019-04-30,3.0,,0
201901,GD807513,8,9.0,XXXX,C02,F,2018-06-03,,CA2,0.0,デイタイム,7500.0,入会費半額,8.4,9.0,10.0,6.0,1.0,2019-04-30,10.0,,0
201807,HI929904,6,4.0,XXXXX,C01,M,2015-08-01,,CA1,0.0,オールタイム,10500.0,通常,4.416666666666667,4.0,6.0,3.0,1.0,2019-04-30,44.0,,0
201902,TS145533,7,3.0,XXXXX,C03,M,2015-10-01,,CA1,0.0,ナイト,6000.0,通常,4.166666666666667,4.0,7.0,2.0,1.0,2019-04-30,42.0,,0
201903,HD305029,3,6.0,XXXX,C03,M,2016-06-01,,CA1,0.0,ナイト,6000.0,通常,4.583333333333333,4.5,6.0,3.0,1.0,2019-04-30,34.0,,0
201807,HD625027,5,3.0,XXXX,C03,M,2015-07-01,,CA1,0.0,ナイト,6000.0,通常,4.75,5.0,8.0,3.0,1.0,2019-04-30,45.0,,0
201806,IK286995,6,11.0,XXXXX,C02,F,2017-09-01,,CA1,0.0,デイタイム,7500.0,通常,6.5,6.5,11.0,3.0,1.0,2019-04-30,19.0,,0
201807,HI969539,11,6.0,XXXX,C01,M,2017-11-01,,CA1,0.0,オールタイム,10500.0,通常,6.833333333333332,6.5,11.0,4.0,1.0,2019-04-30,17.0,,0
201902,GD934041,4,4.0,XXXXX,C03,F,2016-01-01,,CA1,0.0,ナイト,6000.0,通常,4.583333333333333,4.0,7.0,1.0,1.0,2019-04-30,39.0,,0
201811,IK693082,4,3.0,XXXX,C03,M,2016-10-01,,CA1,0.0,ナイト,6000.0,通常,4.75,4.5,9.0,2.0,1.0,2019-04-30,30.0,,0
201812,HI628557,5,3.0,XXXX,C01,M,2017-02-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,5.0,8.0,1.0,1.0,2019-04-30,26.0,,0
201811,GD401034,5,5.0,XXXX,C02,F,2015-12-01,,CA1,0.0,デイタイム,7500.0,通常,4.416666666666667,4.0,6.0,3.0,1.0,2019-04-30,40.0,,0
201903,GD187126,9,8.0,XXXX,C02,F,2019-02-04,,CA1,0.0,デイタイム,7500.0,通常,8.5,8.5,9.0,8.0,1.0,2019-04-30,2.0,,0
201812,TS535917,2,4.0,XXXXXX,C02,F,2017-04-01,,CA1,0.0,デイタイム,7500.0,通常,4.916666666666667,4.5,8.0,2.0,1.0,2019-04-30,24.0,,0
201901,OA812823,9,11.0,XXX,C01,F,2018-12-13,,CA3,0.0,オールタイム,10500.0,入会費無料,9.25,9.0,11.0,8.0,1.0,2019-04-30,4.0,,0
201810,IK130766,4,5.0,XXX,C02,M,2017-09-01,,CA1,0.0,デイタイム,7500.0,通常,6.75,7.0,11.0,4.0,1.0,2019-04-30,19.0,,0
201902,PL833813,7,7.0,XXXXX,C02,M,2018-10-13,,CA1,0.0,デイタイム,7500.0,通常,8.833333333333334,8.5,11.0,7.0,1.0,2019-04-30,6.0,,0
201809,PL923434,8,12.0,XX,C03,M,2018-02-01,,CA1,0.0,ナイト,6000.0,通常,7.333333333333332,8.0,12.0,3.0,1.0,2019-04-30,14.0,,0
201811,AS193568,5,8.0,XXXXX,C01,F,2018-02-01,,CA1,0.0,オールタイム,10500.0,通常,6.583333333333332,7.0,10.0,3.0,1.0,2019-04-30,14.0,,0
201805,HD642174,7,8.0,XXXX,C02,F,2017-02-01,,CA1,0.0,デイタイム,7500.0,通常,5.333333333333333,5.5,8.0,2.0,1.0,2019-04-30,26.0,,0
201806,HI652401,5,7.0,XXXXX,C01,M,2016-03-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,5.0,7.0,2.0,1.0,2019-04-30,37.0,,0
201812,HD374247,1,4.0,XX,C01,M,2016-01-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,4.5,7.0,1.0,1.0,2019-04-30,39.0,,0
201808,HD024127,2,4.0,XXXXX,C01,F,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.833333333333333,4.5,7.0,2.0,1.0,2019-04-30,47.0,,0
201805,AS584189,3,7.0,XXXXX,C01,M,2015-11-01,,CA1,0.0,オールタイム,10500.0,通常,4.25,4.0,7.0,2.0,1.0,2019-04-30,41.0,,0
201901,GD144013,6,9.0,XX,C01,M,2018-12-02,,CA3,0.0,オールタイム,10500.0,入会費無料,7.25,7.0,9.0,6.0,1.0,2019-04-30,4.0,,0
201903,IK379208,7,5.0,XXXXX,C02,F,2017-11-01,,CA1,0.0,デイタイム,7500.0,通常,6.583333333333332,7.0,9.0,3.0,1.0,2019-04-30,17.0,,0
201901,HI978590,6,5.0,XXXXX,C01,F,2015-08-01,,CA1,0.0,オールタイム,10500.0,通常,5.166666666666667,5.0,9.0,3.0,1.0,2019-04-30,44.0,,0
201901,AS677821,4,4.0,XXXXXX,C01,M,2015-06-01,,CA1,0.0,オールタイム,10500.0,通常,3.9166666666666665,4.0,6.0,2.0,1.0,2019-04-30,46.0,,0
201902,PL666557,4,6.0,XXXX,C01,F,2016-02-01,,CA1,0.0,オールタイム,10500.0,通常,4.833333333333333,5.0,7.0,2.0,1.0,2019-04-30,38.0,,0
201805,TS520001,4,3.0,XXXX,C03,F,2015-12-01,,CA1,0.0,ナイト,6000.0,通常,4.416666666666667,4.5,8.0,1.0,1.0,2019-04-30,40.0,,0
201810,IK480015,6,8.0,XXXXX,C03,F,2017-09-01,,CA1,0.0,ナイト,6000.0,通常,6.833333333333332,7.0,9.0,4.0,1.0,2019-04-30,19.0,,0
201811,TS063530,3,6.0,XXXXX,C03,M,2016-08-01,,CA1,0.0,ナイト,6000.0,通常,5.083333333333333,5.5,7.0,3.0,1.0,2019-04-30,32.0,,0
201903,OA002160,6,8.0,XXXX,C02,F,2019-01-13,,CA1,0.0,デイタイム,7500.0,通常,8.0,8.0,10.0,6.0,1.0,2019-04-30,3.0,,0
